
Ultralytics YOLOv8.0.203 🚀 Python-3.10.9 torch-2.1.0 CPU (Apple M1)
Model summary (fused): 168 layers, 11126358 parameters, 0 gradients, 28.4 GFLOPs
image 1/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/A0250662J_20220904_carrying_5966_360.png: 384x640 1 gun, 96.5ms
image 516/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(MOHAMED AMMAR Z)_100.png: 384x640 2 guns, 78.2ms
image 517/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(MOHAMED AMMAR Z)_120.png: 384x640 2 guns, 75.1ms
image 518/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(MOHAMED AMMAR Z)_140.png: 384x640 1 gun, 74.0ms
image 519/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(TAN YING HUI)_100.png: 384x640 (no detections), 74.8ms
image 520/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(TAN YING HUI)_120.png: 384x640 1 gun, 75.6ms
image 521/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(TAN YING HUI)_140.png: 384x640 (no detections), 76.0ms
image 522/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(TAN YING HUI)_160.png: 384x640 2 guns, 81.4ms
image 523/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(TAN YING HUI)_80.png: 384x640 (no detections), 76.3ms
image 524/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Wu Yuhao)_100.png: 384x640 (no detections), 76.5ms
image 525/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Wu Yuhao)_120.png: 384x640 (no detections), 74.7ms
image 526/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Wu Yuhao)_140.png: 384x640 (no detections), 75.8ms
image 527/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Wu Yuhao)_160.png: 384x640 (no detections), 76.3ms
image 528/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Wu Yuhao)_180.png: 384x640 (no detections), 77.3ms
image 529/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Wu Yuhao)_200.png: 384x640 (no detections), 75.9ms
image 530/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat6(Wu Yuhao)_80.png: 384x640 (no detections), 76.5ms
image 531/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_100.png: 384x640 (no detections), 76.5ms
image 532/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_120.png: 384x640 (no detections), 75.7ms
image 533/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_160.png: 384x640 1 gun, 79.3ms
image 534/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_180.png: 384x640 1 gun, 77.7ms
image 535/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_200.png: 384x640 1 gun, 75.8ms
image 536/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_220.png: 384x640 1 gun, 76.0ms
image 537/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_240.png: 384x640 1 gun, 74.6ms
image 538/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_260.png: 384x640 1 gun, 75.4ms
image 539/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_280.png: 384x640 1 gun, 75.4ms
image 540/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat7_80.png: 384x640 1 gun, 76.1ms
image 541/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_140.png: 384x640 (no detections), 76.1ms
image 542/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_160.png: 384x640 1 gun, 75.5ms
image 543/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_180.png: 384x640 1 gun, 77.5ms
image 544/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_200.png: 384x640 1 gun, 79.1ms
image 545/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_220.png: 384x640 1 gun, 76.5ms
image 546/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_240.png: 384x640 1 gun, 77.9ms
image 547/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_260.png: 384x640 1 gun, 77.6ms
image 548/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_280.png: 384x640 (no detections), 78.0ms
image 549/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_300.png: 384x640 (no detections), 77.6ms
image 550/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_380.png: 384x640 (no detections), 78.0ms
image 551/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_400.png: 384x640 (no detections), 76.8ms
image 552/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_420.png: 384x640 1 gun, 77.1ms
image 553/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_440.png: 384x640 (no detections), 76.8ms
image 554/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_460.png: 384x640 1 gun, 76.3ms
image 555/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_480.png: 384x640 1 knife, 1 gun, 75.8ms
image 556/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat8_80.png: 384x640 (no detections), 75.0ms
image 557/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_100.png: 384x640 1 gun, 77.1ms
image 558/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_120.png: 384x640 2 guns, 76.7ms
image 559/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_140.png: 384x640 1 gun, 77.5ms
image 560/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_160.png: 384x640 1 gun, 74.1ms
image 561/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_180.png: 384x640 1 gun, 75.1ms
image 562/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_200.png: 384x640 1 gun, 76.3ms
image 563/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_220.png: 384x640 1 gun, 75.9ms
image 564/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_10_15fps_80.png: 384x640 1 gun, 76.9ms
image 565/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_100.png: 384x640 3 guns, 77.3ms
image 566/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_120.png: 384x640 1 gun, 75.2ms
image 567/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_140.png: 384x640 3 guns, 81.5ms
image 568/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_160.png: 384x640 4 guns, 73.2ms
image 569/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_180.png: 384x640 1 gun, 76.1ms
image 570/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_200.png: 384x640 1 gun, 77.1ms
image 571/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_220.png: 384x640 1 gun, 74.2ms
image 572/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_1_15fps_80.png: 384x640 3 guns, 77.6ms
image 573/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_2_15fps_100.png: 384x640 1 gun, 75.5ms
image 574/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_2_15fps_120.png: 384x640 2 guns, 76.4ms
image 575/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_2_15fps_140.png: 384x640 1 gun, 76.0ms
image 576/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_2_15fps_80.png: 384x640 1 gun, 76.0ms
image 577/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_5_180.png: 384x640 1 gun, 76.3ms
image 578/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_8_15fps_100.png: 384x640 1 gun, 77.0ms
image 579/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_8_15fps_120.png: 384x640 1 gun, 75.2ms
image 580/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_8_15fps_140.png: 384x640 1 gun, 75.3ms
image 581/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_8_15fps_200.png: 384x640 2 guns, 73.7ms
image 582/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_8_15fps_220.png: 384x640 1 gun, 75.7ms
image 583/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_8_15fps_240.png: 384x640 1 gun, 74.3ms
image 584/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_8_15fps_80.png: 384x640 1 gun, 76.1ms
image 585/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_100.png: 384x640 1 gun, 76.1ms
image 586/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_120.png: 384x640 1 gun, 74.1ms
image 587/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_140.png: 384x640 1 gun, 76.3ms
image 588/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_160.png: 384x640 1 gun, 77.3ms
image 589/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_180.png: 384x640 (no detections), 75.1ms
image 590/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_200.png: 384x640 (no detections), 74.5ms
image 591/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_220.png: 384x640 (no detections), 77.3ms
image 592/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_240.png: 384x640 (no detections), 75.8ms
image 593/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_260.png: 384x640 1 gun, 78.8ms
image 594/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_280.png: 384x640 1 gun, 74.7ms
image 595/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/threat_9_15fps_80.png: 384x640 1 gun, 75.3ms
image 596/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_100.png: 384x640 1 gun, 76.1ms
image 597/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_120.png: 384x640 1 gun, 76.0ms
image 598/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_140.png: 384x640 1 gun, 74.8ms
image 599/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_160.png: 384x640 1 gun, 78.6ms
image 600/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_180.png: 384x640 1 gun, 77.2ms
image 601/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_200.png: 384x640 1 gun, 76.9ms
image 602/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_220.png: 384x640 1 gun, 76.5ms
image 603/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_240.png: 384x640 1 gun, 77.6ms
image 604/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_260.png: 384x640 1 gun, 76.1ms
image 605/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_280.png: 384x640 2 guns, 76.7ms
image 606/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_300.png: 384x640 3 guns, 75.7ms
image 607/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_320.png: 384x640 1 gun, 77.6ms
image 608/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_340.png: 384x640 1 gun, 77.4ms
image 609/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_360.png: 384x640 1 gun, 76.2ms
image 610/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h27m24s-videoplayback (1)_80.png: 384x640 1 gun, 76.0ms
image 611/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h55m55s-videoplayback (3)_100.png: 384x640 (no detections), 75.3ms
image 612/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h55m55s-videoplayback (3)_120.png: 384x640 (no detections), 77.3ms
image 613/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h55m55s-videoplayback (3)_140.png: 384x640 (no detections), 77.4ms
image 614/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h55m55s-videoplayback (3)_160.png: 384x640 (no detections), 76.6ms
image 615/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-22h55m55s-videoplayback (3)_180.png: 384x640 1 gun, 78.7ms
image 616/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_100.png: 384x640 (no detections), 77.6ms
image 617/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_140.png: 384x640 (no detections), 75.7ms
image 618/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_180.png: 384x640 (no detections), 76.4ms
image 619/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_200.png: 384x640 1 knife, 79.2ms
image 620/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_220.png: 384x640 (no detections), 76.0ms
image 621/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_240.png: 384x640 (no detections), 73.8ms
image 622/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_260.png: 384x640 (no detections), 79.8ms
image 623/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_280.png: 384x640 (no detections), 77.1ms
image 624/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_300.png: 384x640 (no detections), 79.3ms
image 625/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_320.png: 384x640 (no detections), 78.0ms
image 626/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_340.png: 384x640 (no detections), 77.1ms
image 627/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_360.png: 384x640 (no detections), 76.2ms
image 628/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_380.png: 384x640 (no detections), 76.7ms
image 629/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_400.png: 384x640 (no detections), 77.8ms
image 630/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_420.png: 384x640 (no detections), 77.3ms
image 631/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_440.png: 384x640 (no detections), 79.3ms
image 632/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_460.png: 384x640 (no detections), 77.8ms
image 633/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_480.png: 384x640 (no detections), 78.2ms
image 634/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_500.png: 384x640 (no detections), 75.8ms
image 635/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_520.png: 384x640 (no detections), 75.5ms
image 636/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_540.png: 384x640 1 gun, 78.0ms
image 637/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_560.png: 384x640 (no detections), 78.9ms
image 638/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h02m05s-videoplayback (4)_580.png: 384x640 (no detections), 79.6ms
image 639/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_100.png: 384x640 1 gun, 80.1ms
image 640/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_120.png: 384x640 1 gun, 76.1ms
image 641/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_160.png: 384x640 (no detections), 77.6ms
image 642/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_180.png: 384x640 (no detections), 77.1ms
image 643/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_240.png: 384x640 (no detections), 79.2ms
image 644/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_260.png: 384x640 (no detections), 75.5ms
image 645/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_300.png: 384x640 (no detections), 76.4ms
image 646/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_320.png: 384x640 (no detections), 77.2ms
image 647/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_340.png: 384x640 (no detections), 76.8ms
image 648/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_360.png: 384x640 (no detections), 76.4ms
image 649/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_380.png: 384x640 (no detections), 75.8ms
image 650/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_400.png: 384x640 (no detections), 75.1ms
image 651/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_420.png: 384x640 (no detections), 75.6ms
image 652/652 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/gun/vlc-record-2022-09-04-23h15m25s-videoplayback (2)_80.png: 384x640 (no detections), 76.5ms
Speed: 1.2ms preprocess, 77.7ms inference, 0.3ms postprocess per image at shape (1, 3, 384, 640)
Results saved to [1mruns/detect/train11[0m
