
Ultralytics YOLOv8.0.203 🚀 Python-3.10.9 torch-2.1.0 CPU (Apple M1)
Model summary (fused): 168 layers, 11126358 parameters, 0 gradients, 28.4 GFLOPs
image 1/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0227648U_normal_2222_80.png: 384x640 (no detections), 93.8ms
image 940/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4(Wu Yuhao)_160.png: 384x640 1 gun, 101.7ms
image 941/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4(Wu Yuhao)_180.png: 384x640 (no detections), 98.7ms
image 942/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4(Wu Yuhao)_200.png: 384x640 (no detections), 106.3ms
image 943/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4(Wu Yuhao)_80.png: 384x640 (no detections), 101.4ms
image 944/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_100.png: 384x640 1 knife, 1 gun, 96.5ms
image 945/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_120.png: 384x640 (no detections), 94.2ms
image 946/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_140.png: 384x640 (no detections), 97.7ms
image 947/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_160.png: 384x640 (no detections), 99.2ms
image 948/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_180.png: 384x640 (no detections), 110.5ms
image 949/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_200.png: 384x640 (no detections), 98.0ms
image 950/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_220.png: 384x640 (no detections), 93.9ms
image 951/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_240.png: 384x640 (no detections), 93.8ms
image 952/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_260.png: 384x640 (no detections), 95.7ms
image 953/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_280.png: 384x640 (no detections), 99.9ms
image 954/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_300.png: 384x640 1 gun, 95.5ms
image 955/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_320.png: 384x640 1 knife, 100.4ms
image 956/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_340.png: 384x640 (no detections), 94.7ms
image 957/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_360.png: 384x640 (no detections), 94.0ms
image 958/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal4_80.png: 384x640 (no detections), 96.4ms
image 959/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_100.png: 384x640 1 knife, 97.6ms
image 960/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_120.png: 384x640 (no detections), 95.3ms
image 961/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_140.png: 384x640 1 gun, 98.4ms
image 962/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_160.png: 384x640 (no detections), 98.3ms
image 963/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_180.png: 384x640 (no detections), 97.1ms
image 964/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_200.png: 384x640 (no detections), 102.5ms
image 965/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_220.png: 384x640 (no detections), 98.2ms
image 966/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(ANTHONY LIE)_80.png: 384x640 2 knifes, 98.9ms
image 967/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_100.png: 384x640 1 gun, 98.5ms
image 968/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_120.png: 384x640 (no detections), 95.9ms
image 969/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_140.png: 384x640 1 gun, 100.6ms
image 970/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_160.png: 384x640 (no detections), 98.7ms
image 971/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_180.png: 384x640 1 gun, 102.2ms
image 972/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_200.png: 384x640 (no detections), 99.9ms
image 973/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_220.png: 384x640 (no detections), 99.6ms
image 974/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_240.png: 384x640 1 gun, 99.7ms
image 975/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_260.png: 384x640 1 gun, 103.4ms
image 976/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_280.png: 384x640 2 guns, 95.9ms
image 977/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_300.png: 384x640 1 gun, 100.9ms
image 978/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_320.png: 384x640 1 gun, 98.0ms
image 979/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_340.png: 384x640 (no detections), 101.7ms
image 980/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_360.png: 384x640 1 gun, 107.0ms
image 981/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(Hoeymork Haavar)_80.png: 384x640 1 gun, 103.1ms
image 982/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(LIAO TIANCHANG)_100.png: 480x640 (no detections), 123.7ms
image 983/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(LIAO TIANCHANG)_120.png: 480x640 (no detections), 123.9ms
image 984/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(LIAO TIANCHANG)_140.png: 480x640 1 gun, 126.5ms
image 985/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5(LIAO TIANCHANG)_80.png: 480x640 (no detections), 125.8ms
image 986/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_100.png: 640x384 (no detections), 99.2ms
image 987/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_120.png: 640x384 1 knife, 97.7ms
image 988/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_140.png: 640x384 1 knife, 101.6ms
image 989/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_160.png: 640x384 (no detections), 102.4ms
image 990/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_180.png: 640x384 (no detections), 102.3ms
image 991/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_200.png: 640x384 (no detections), 99.5ms
image 992/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_220.png: 640x384 (no detections), 99.1ms
image 993/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_240.png: 640x384 (no detections), 100.4ms
image 994/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_260.png: 640x384 1 knife, 98.6ms
image 995/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_280.png: 640x384 1 knife, 100.6ms
image 996/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_300.png: 640x384 1 gun, 98.8ms
image 997/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_320.png: 640x384 1 knife, 1 gun, 101.4ms
image 998/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal5_80.png: 640x384 (no detections), 102.8ms
image 999/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(ANTHONY LIE)_100.png: 384x640 (no detections), 99.4ms
image 1000/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(ANTHONY LIE)_120.png: 384x640 (no detections), 100.7ms
image 1001/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(ANTHONY LIE)_140.png: 384x640 (no detections), 100.4ms
image 1002/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(ANTHONY LIE)_160.png: 384x640 (no detections), 102.5ms
image 1003/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(ANTHONY LIE)_180.png: 384x640 (no detections), 99.7ms
image 1004/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(ANTHONY LIE)_80.png: 384x640 (no detections), 98.8ms
image 1005/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Hoeymork Haavar)_100.png: 384x640 1 gun, 100.6ms
image 1006/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Hoeymork Haavar)_120.png: 384x640 (no detections), 98.2ms
image 1007/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Hoeymork Haavar)_140.png: 384x640 (no detections), 98.7ms
image 1008/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Hoeymork Haavar)_80.png: 384x640 1 gun, 93.5ms
image 1009/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(LIAO TIANCHANG)_100.png: 480x640 (no detections), 122.2ms
image 1010/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(LIAO TIANCHANG)_120.png: 480x640 1 gun, 122.8ms
image 1011/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(LIAO TIANCHANG)_140.png: 480x640 (no detections), 128.5ms
image 1012/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(LIAO TIANCHANG)_80.png: 480x640 (no detections), 127.7ms
image 1013/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_100.png: 640x384 (no detections), 93.4ms
image 1014/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_120.png: 640x384 (no detections), 97.0ms
image 1015/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_140.png: 640x384 (no detections), 100.0ms
image 1016/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_160.png: 640x384 (no detections), 99.2ms
image 1017/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_180.png: 640x384 (no detections), 99.0ms
image 1018/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_200.png: 640x384 (no detections), 99.4ms
image 1019/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_220.png: 640x384 (no detections), 100.5ms
image 1020/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_240.png: 640x384 (no detections), 102.6ms
image 1021/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_260.png: 640x384 (no detections), 100.1ms
image 1022/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_280.png: 640x384 (no detections), 95.5ms
image 1023/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_300.png: 640x384 (no detections), 101.8ms
image 1024/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_320.png: 640x384 (no detections), 97.9ms
image 1025/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_340.png: 640x384 (no detections), 97.8ms
image 1026/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_360.png: 640x384 (no detections), 98.1ms
image 1027/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_380.png: 640x384 (no detections), 95.8ms
image 1028/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(TAN YING HUI)_80.png: 640x384 (no detections), 96.7ms
image 1029/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Wu Yuhao)_100.png: 384x640 (no detections), 98.5ms
image 1030/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Wu Yuhao)_120.png: 384x640 (no detections), 97.1ms
image 1031/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Wu Yuhao)_140.png: 384x640 (no detections), 94.8ms
image 1032/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Wu Yuhao)_160.png: 384x640 (no detections), 99.1ms
image 1033/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Wu Yuhao)_180.png: 384x640 (no detections), 98.0ms
image 1034/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Wu Yuhao)_200.png: 384x640 (no detections), 98.1ms
image 1035/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal6(Wu Yuhao)_80.png: 384x640 (no detections), 99.1ms
image 1036/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(ANTHONY LIE)_100.png: 384x640 1 gun, 104.1ms
image 1037/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(ANTHONY LIE)_120.png: 384x640 1 gun, 97.8ms
image 1038/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(ANTHONY LIE)_140.png: 384x640 (no detections), 100.9ms
image 1039/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(ANTHONY LIE)_160.png: 384x640 1 gun, 102.1ms
image 1040/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(ANTHONY LIE)_180.png: 384x640 (no detections), 99.1ms
image 1041/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(ANTHONY LIE)_200.png: 384x640 (no detections), 98.9ms
image 1042/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(ANTHONY LIE)_80.png: 384x640 1 gun, 103.1ms
image 1043/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(LIAO TIANCHANG)_100.png: 480x640 (no detections), 130.8ms
image 1044/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(LIAO TIANCHANG)_120.png: 480x640 (no detections), 130.3ms
image 1045/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(LIAO TIANCHANG)_140.png: 480x640 (no detections), 130.6ms
image 1046/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(LIAO TIANCHANG)_80.png: 480x640 (no detections), 125.9ms
image 1047/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(TAN YING HUI)_100.png: 640x384 (no detections), 105.9ms
image 1048/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(TAN YING HUI)_120.png: 640x384 (no detections), 100.2ms
image 1049/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(TAN YING HUI)_140.png: 640x384 (no detections), 101.2ms
image 1050/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(TAN YING HUI)_80.png: 640x384 (no detections), 97.0ms
image 1051/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(Wu Yuhao)_100.png: 384x640 1 gun, 93.9ms
image 1052/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(Wu Yuhao)_120.png: 384x640 (no detections), 94.9ms
image 1053/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(Wu Yuhao)_140.png: 384x640 (no detections), 91.8ms
image 1054/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(Wu Yuhao)_160.png: 384x640 (no detections), 102.6ms
image 1055/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7(Wu Yuhao)_80.png: 384x640 1 gun, 97.1ms
image 1056/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7_100.png: 384x640 (no detections), 100.0ms
image 1057/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7_120.png: 384x640 (no detections), 96.2ms
image 1058/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7_140.png: 384x640 (no detections), 98.0ms
image 1059/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal7_80.png: 384x640 (no detections), 98.2ms
image 1060/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal8_100.png: 384x640 (no detections), 103.3ms
image 1061/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal8_120.png: 384x640 (no detections), 101.7ms
image 1062/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal8_140.png: 384x640 1 gun, 99.8ms
image 1063/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal8_80.png: 384x640 (no detections), 101.1ms
image 1064/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_100.png: 384x640 1 gun, 98.4ms
image 1065/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_120.png: 384x640 (no detections), 94.6ms
image 1066/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_140.png: 384x640 (no detections), 94.3ms
image 1067/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_160.png: 384x640 (no detections), 92.9ms
image 1068/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_180.png: 384x640 (no detections), 96.4ms
image 1069/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_200.png: 384x640 (no detections), 101.4ms
image 1070/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_220.png: 384x640 (no detections), 98.4ms
image 1071/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_240.png: 384x640 (no detections), 100.2ms
image 1072/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_260.png: 384x640 1 knife, 102.1ms
image 1073/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_280.png: 384x640 (no detections), 99.2ms
image 1074/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal9_80.png: 384x640 (no detections), 97.5ms
image 1075/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_10_100.png: 384x640 (no detections), 97.7ms
image 1076/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_10_120.png: 384x640 (no detections), 94.8ms
image 1077/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_10_140.png: 384x640 (no detections), 92.0ms
image 1078/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_10_160.png: 384x640 (no detections), 91.3ms
image 1079/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_10_180.png: 384x640 (no detections), 90.1ms
image 1080/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_10_200.png: 384x640 (no detections), 91.6ms
image 1081/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_10_80.png: 384x640 (no detections), 91.7ms
image 1082/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_100.png: 384x640 (no detections), 95.4ms
image 1083/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_120.png: 384x640 (no detections), 103.4ms
image 1084/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_140.png: 384x640 (no detections), 98.7ms
image 1085/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_15fps_100.png: 640x384 (no detections), 100.7ms
image 1086/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_15fps_120.png: 640x384 (no detections), 98.2ms
image 1087/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_15fps_140.png: 640x384 (no detections), 96.3ms
image 1088/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_15fps_160.png: 640x384 (no detections), 97.8ms
image 1089/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_15fps_80.png: 640x384 (no detections), 100.5ms
image 1090/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_160.png: 384x640 (no detections), 97.9ms
image 1091/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_180.png: 384x640 (no detections), 99.7ms
image 1092/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_200.png: 384x640 (no detections), 96.1ms
image 1093/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_220.png: 384x640 (no detections), 94.6ms
image 1094/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_240.png: 384x640 (no detections), 94.5ms
image 1095/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_260.png: 384x640 (no detections), 96.1ms
image 1096/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_280.png: 384x640 (no detections), 100.2ms
image 1097/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_300.png: 384x640 (no detections), 99.6ms
image 1098/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_1_80.png: 384x640 (no detections), 99.5ms
image 1099/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_100.png: 384x640 (no detections), 98.6ms
image 1100/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_120.png: 384x640 (no detections), 101.8ms
image 1101/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_140.png: 384x640 (no detections), 97.1ms
image 1102/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_15fps_100.png: 640x384 (no detections), 102.4ms
image 1103/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_15fps_120.png: 640x384 (no detections), 101.3ms
image 1104/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_15fps_140.png: 640x384 (no detections), 101.2ms
image 1105/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_15fps_160.png: 640x384 (no detections), 96.3ms
image 1106/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_15fps_80.png: 640x384 (no detections), 94.2ms
image 1107/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_160.png: 384x640 (no detections), 91.5ms
image 1108/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_180.png: 384x640 1 gun, 90.4ms
image 1109/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_2_80.png: 384x640 (no detections), 92.6ms
image 1110/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_100.png: 384x640 2 knifes, 95.0ms
image 1111/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_120.png: 384x640 (no detections), 94.9ms
image 1112/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_140.png: 384x640 (no detections), 96.0ms
image 1113/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_15fps_100.png: 640x384 (no detections), 100.9ms
image 1114/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_15fps_120.png: 640x384 1 knife, 97.2ms
image 1115/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_15fps_140.png: 640x384 (no detections), 103.2ms
image 1116/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_15fps_160.png: 640x384 (no detections), 100.7ms
image 1117/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_15fps_80.png: 640x384 (no detections), 94.6ms
image 1118/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_160.png: 384x640 (no detections), 89.7ms
image 1119/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/normal_3_180.png: 384x640 (no detections), 92.2ms
